Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,1.0,2.0,,,9.0,,1.0,,1.0,,,,6.0,27.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,1.0,13.0,,,,,2.0,3.0,,,,2.0,,,,,,,,,,,,8.0,,1.0,13.0,,,,307942
,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,278019
,,,1.0,,,,,,,,,,,,2.0,11.0,,,,,,,,,,,2.0,,7.0,,,,,,,,,,30.0,,5.0,,1.0,,,1.0,,,,1.0,2.0,,,,,,1.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,,321981
,,,25.0,8.0,,,4.0,,1.0,,1.0,3.0,,,4.0,24.0,,,2.0,,,,,,11.0,,12.0,,7.0,1.0,,,1.0,,,,,1.0,2.0,,,,,1.0,,4.0,1.0,4.0,,2.0,13.0,,3.0,,,4.0,18.0,,2.0,,2.0,,,2.0,,,,,7.0,,,,5.0,,,,,,,128283
,,,,,,,2.0,,,,,,,,1.0,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,67458
,6.0,,3.0,7.0,,,4.0,,,,,,,,4.0,12.0,,,,2.0,1.0,,,4.0,,,,,17.0,,,,,,,,,,,,,,,,,4.0,,8.0,,1.0,6.0,,,,,,4.0,,,,2.0,,1.0,,3.0,1.0,,,,,,,1.0,,1.0,,,,,307743
,2.0,2.0,6.0,8.0,,1.0,32.0,,,,1.0,,,,11.0,42.0,,,,1.0,,,,,9.0,,3.0,,12.0,,,,,,,,,,,,,,,,,5.0,,,,1.0,12.0,,,2.0,,,21.0,18.0,2.0,,7.0,12.0,,1.0,,,,,,,,,7.0,,6.0,1.0,,,,260602
,,,3.0,3.0,,,,,,,,,,,2.0,4.0,,14.0,,,,,,,1.0,,,,1.0,5.0,1.0,,,,,,,,5.0,,,,,1.0,,,,3.0,4.0,1.0,,,,,,,2.0,,,,,,,,3.0,,,,,3.0,5.0,1.0,,,2.0,,,,3.0,172797
,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,11.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,6.0,,,,,,,,,,,,,2.0,,,,,,,112196
,2.0,,4.0,7.0,,1.0,13.0,,,,,,,,12.0,23.0,,,,,,,,2.0,7.0,,,,3.0,,,,,,,,,,,,37.0,,,,,5.0,,5.0,,,11.0,,9.0,,4.0,,5.0,,,3.0,10.0,,,,,1.0,,,,,,1.0,8.0,,,3.0,,,,138916
1.0,,,6.0,5.0,,,1.0,,,,,,,3.0,4.0,19.0,,7.0,,,,,,1.0,4.0,,1.0,,8.0,,,,,,,,,,,,,,,4.0,,1.0,,2.0,,,9.0,,,1.0,,,8.0,,,,1.0,,,1.0,,,,,,8.0,5.0,5.0,6.0,,3.0,1.0,,,,27392
,,,,1.0,,1.0,1.0,,,,5.0,1.0,,,,2.0,1.0,,,,,,,,2.0,,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,2.0,,,3.0,,,3.0,,1.0,,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,3.0,,,,,,,313887
2.0,3.0,,7.0,4.0,,1.0,14.0,,,1.0,,,,,10.0,12.0,2.0,2.0,,5.0,,12.0,,,11.0,1.0,4.0,2.0,19.0,2.0,,,,,,,,,,,,,,27.0,,3.0,3.0,,,4.0,13.0,,,8.0,10.0,1.0,26.0,,,13.0,3.0,,4.0,2.0,,1.0,,,5.0,,,,13.0,,,,,1.0,,247892
,,4.0,3.0,19.0,2.0,,11.0,,,1.0,,,,,13.0,16.0,,,1.0,,,,,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,3.0,,7.0,3.0,,,8.0,6.0,,39.0,14.0,,,,6.0,1.0,,,1.0,,,3.0,1.0,,,1.0,,2.0,1.0,,,,227494
15.0,,12.0,11.0,11.0,,,9.0,,,,,,,,7.0,19.0,,2.0,,,,,,,1.0,,,,1.0,6.0,,,,,,,,,2.0,3.0,23.0,,,,,3.0,,,,3.0,2.0,,,,10.0,2.0,11.0,,,,10.0,,,,,,,,,9.0,,,,,1.0,,,,,263422
1.0,,,9.0,4.0,,,9.0,,,,,,6.0,,13.0,43.0,,,,,,,,,,,4.0,,4.0,,,,,,,2.0,,3.0,2.0,4.0,1.0,,,1.0,,5.0,3.0,,6.0,4.0,26.0,,,,2.0,,18.0,,,,10.0,1.0,3.0,1.0,,1.0,,,,,,,7.0,,,5.0,,,2.0,321094
,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,1.0,,2.0,,,,,194071
,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074
,,1.0,1.0,1.0,,2.0,9.0,,,,1.0,,,,11.0,58.0,,,2.0,1.0,,2.0,,1.0,,,,2.0,8.0,1.0,1.0,2.0,,,,4.0,2.0,1.0,,,1.0,,,2.0,1.0,1.0,2.0,11.0,,1.0,16.0,,1.0,2.0,,1.0,23.0,,,1.0,1.0,,,,1.0,,,,12.0,17.0,,4.0,12.0,,5.0,6.0,3.0,,2.0,28224
1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,331473
2.0,1.0,,6.0,1.0,,,,,,,,,,,1.0,15.0,1.0,,1.0,,,,,,,,9.0,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,15.0,,1.0,,1.0,,3.0,,,,5.0,,,,23.0,8.0,,,,4.0,,,5.0,,2.0,4.0,,,,286173
,1.0,15.0,2.0,17.0,,,43.0,,,1.0,,,1.0,,18.0,42.0,,2.0,,3.0,,,,10.0,4.0,1.0,3.0,1.0,19.0,,,1.0,,,,,,,,,,,,3.0,,11.0,,8.0,3.0,,11.0,,6.0,,7.0,4.0,45.0,3.0,3.0,12.0,4.0,3.0,,,1.0,1.0,2.0,,,1.0,,6.0,6.0,1.0,1.0,1.0,,,1.0,112367
,,,9.0,1.0,,2.0,1.0,,,1.0,,,,,3.0,6.0,,,,,,,,1.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,11.0,,1.0,,,3.0,7.0,,,,1.0,1.0,,,,,,,,,,3.0,3.0,,2.0,,,,,67408
1.0,,5.0,4.0,13.0,,3.0,30.0,1.0,,,,,,,13.0,27.0,,3.0,1.0,2.0,,3.0,,,,,8.0,,16.0,,5.0,,,,,1.0,,1.0,,1.0,,,,,,,5.0,7.0,6.0,12.0,9.0,,,2.0,1.0,1.0,15.0,,1.0,,3.0,1.0,,1.0,,,,,,1.0,,,10.0,,12.0,6.0,,,7.0,206903
,,,,,,,,,,,1.0,,,,,2.0,,,3.0,,,1.0,,1.0,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,3.0,,,,7.0,,2.0,,,,,,,,,,,,2.0,,,,2.0,,,11.0,,,,311043
,,,,,,4.0,5.0,,,,,,,1.0,,,,,,,,,,,1.0,,3.0,,21.0,,,,,,,,,,7.0,,,,,,,,,,,,1.0,,,,,,5.0,,,,,,,,,,,,,,3.0,,1.0,,,,,,,192415
,,,19.0,4.0,1.0,,2.0,,,,,,,2.0,6.0,23.0,,,,,,,5.0,8.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,1.0,13.0,,,,,,7.0,,,7.0,1.0,,,,,,,,1.0,,,1.0,4.0,1.0,2.0,5.0,,,,6052
,,,3.0,4.0,,,7.0,,,,,,,,13.0,10.0,,,,,,,,24.0,,,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,1.0,,,12.0,4.0,,,10.0,,,26.0,,,,2.0,,,,,1.0,,,,,,,7.0,,2.0,3.0,,,,79917
,,,2.0,,,,1.0,,,,,,,,3.0,14.0,,,8.0,,,,,,,,32.0,,4.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,4.0,1.0,,,,,,18.0,,,,1.0,,,,,,,,,,,,2.0,,,2.0,,,,87864
1.0,,,2.0,1.0,,3.0,7.0,,,,22.0,9.0,,,10.0,5.0,,2.0,,1.0,,,,,1.0,,1.0,,23.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,4.0,,,9.0,,,10.0,,2.0,1.0,9.0,,,,,,,,,,,,10.0,,,5.0,,,2.0,246160
,,,2.0,1.0,,,1.0,,,,,,,,1.0,14.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,6.0,,,,,,3.0,,,,,2.0,,,,,,,,,,,,6.0,1.0,1.0,,,,56934
,,,,,,,1.0,,,,,,,,,7.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,3.0,,,,,,,,,,,,,,,,,,6.0,,,,1.0,3.0,,,,,,384
,,,21.0,6.0,,1.0,2.0,,,,,,,,4.0,9.0,3.0,,,,,,,60.0,,,38.0,7.0,11.0,,1.0,,,,,,,3.0,,,2.0,,,,,2.0,5.0,9.0,,20.0,7.0,,,4.0,5.0,,7.0,,,2.0,6.0,8.0,,1.0,,7.0,2.0,,,,,,12.0,,5.0,9.0,,,,239420
1.0,4.0,,12.0,5.0,,1.0,2.0,,,,1.0,,,,4.0,15.0,,,,,,3.0,,,1.0,,4.0,,1.0,4.0,,,,,,,,,,,,,1.0,,,2.0,,,,,4.0,,,,,4.0,7.0,,,,,,,,,,,,,,,,1.0,,2.0,6.0,,,,290744
1.0,,1.0,1.0,12.0,,1.0,9.0,1.0,,,3.0,,,,13.0,27.0,,,,,,,,1.0,,,1.0,,4.0,,,,,,,,,6.0,5.0,1.0,1.0,,,2.0,,3.0,2.0,4.0,1.0,,10.0,,,1.0,12.0,,14.0,,1.0,,,7.0,,,,,,3.0,14.0,,1.0,,25.0,,2.0,2.0,,,,139543
,,,,5.0,,,13.0,2.0,,,1.0,2.0,,,6.0,18.0,,3.0,6.0,5.0,3.0,4.0,4.0,,1.0,,3.0,1.0,13.0,2.0,,,,,,,,,,,,,,,,4.0,,,,2.0,10.0,,8.0,,3.0,4.0,16.0,,,,1.0,,11.0,,5.0,1.0,,,,,,,15.0,,4.0,1.0,,1.0,,313313
,,1.0,,2.0,,,13.0,,,,1.0,,,,15.0,16.0,,1.0,,4.0,,,,81.0,,,2.0,,57.0,,,,1.0,,,,,,5.0,,3.0,,,1.0,,4.0,,4.0,,1.0,8.0,,,,,,10.0,,3.0,7.0,1.0,,,,,,,,,28.0,,,17.0,,,,,,,27062
,1.0,,8.0,4.0,,,3.0,,,,4.0,,,,8.0,24.0,,4.0,1.0,,,3.0,,20.0,,,,1.0,11.0,,1.0,,,,8.0,2.0,,,,4.0,1.0,,,,,4.0,2.0,12.0,,30.0,4.0,1.0,,1.0,4.0,1.0,26.0,6.0,,5.0,4.0,,,5.0,1.0,,,,,,,3.0,13.0,1.0,3.0,1.0,1.0,2.0,16.0,204788
,,,1.0,10.0,,,3.0,,,,,,,,7.0,16.0,,,,,,,,2.0,6.0,,,,6.0,,,,,,,,,1.0,,,,,,4.0,1.0,4.0,,,,,8.0,,,,1.0,,6.0,1.0,,,1.0,,,,,,,,,3.0,,1.0,2.0,1.0,1.0,,,,,97067
,,,2.0,6.0,,,5.0,,,,,1.0,,2.0,2.0,10.0,3.0,1.0,,4.0,,,,,11.0,,,,7.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,1.0,,,6.0,10.0,1.0,,1.0,,,,,6.0,,,,4.0,,,1.0,,,9.0,,,6.0,156770
,,1.0,9.0,6.0,,5.0,3.0,4.0,2.0,,3.0,,,1.0,8.0,24.0,,,,,,1.0,,1.0,3.0,,,,5.0,,2.0,,,,30.0,3.0,8.0,9.0,,2.0,2.0,,,15.0,,2.0,,17.0,,,21.0,,,2.0,3.0,2.0,4.0,1.0,,,2.0,,,,,,,16.0,9.0,29.0,,5.0,6.0,,7.0,,,,,219463
1.0,4.0,3.0,22.0,24.0,,3.0,34.0,,,1.0,6.0,5.0,,,12.0,17.0,,2.0,,,,,,,,,3.0,1.0,10.0,,1.0,,,,,,1.0,2.0,,,2.0,,1.0,,,5.0,1.0,1.0,6.0,1.0,10.0,,1.0,12.0,16.0,16.0,39.0,,1.0,6.0,14.0,,1.0,,,5.0,,,1.0,,,,15.0,,,2.0,1.0,1.0,3.0,226918
14.0,,1.0,3.0,21.0,,,13.0,,2.0,1.0,,,,,17.0,27.0,,,,,,,1.0,2.0,6.0,,8.0,,21.0,,,2.0,,,,,,,,,,,,,,5.0,2.0,,,3.0,12.0,,1.0,2.0,,8.0,13.0,,,,12.0,,,,1.0,,,,6.0,,2.0,,12.0,,2.0,,,,,201667
3.0,7.0,1.0,4.0,28.0,,1.0,24.0,,1.0,,4.0,,,1.0,13.0,15.0,,,,,1.0,,,2.0,8.0,,2.0,1.0,4.0,1.0,,,,,19.0,1.0,10.0,,,,1.0,1.0,,5.0,,,,6.0,,,3.0,,,2.0,20.0,2.0,32.0,,,14.0,5.0,,,,1.0,,,2.0,2.0,3.0,4.0,5.0,8.0,,4.0,,1.0,,6.0,35460
,,,11.0,7.0,,,18.0,,,,,,,,11.0,59.0,,2.0,,2.0,1.0,,,,,,4.0,,6.0,,,,,,,,1.0,,6.0,,3.0,,1.0,,,1.0,3.0,,,8.0,9.0,,,1.0,1.0,,10.0,,1.0,3.0,3.0,,,,,,,,6.0,,2.0,,22.0,,6.0,6.0,,,1.0,104431
1.0,,1.0,,6.0,1.0,1.0,21.0,,,,,1.0,,,11.0,11.0,,,3.0,1.0,,,,1.0,6.0,,2.0,,7.0,1.0,,,,1.0,,,1.0,5.0,,,10.0,,,,,,2.0,2.0,,16.0,2.0,,2.0,,52.0,,59.0,,1.0,,,2.0,,1.0,3.0,1.0,,,13.0,5.0,,,25.0,,,1.0,7.0,5.0,3.0,279105
1.0,,,1.0,1.0,,,2.0,,,,,,,,1.0,5.0,,,,,,,,7.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,4.0,,,13.0,,2.0,,,,,,,,,,,,,,,,,3.0,301650
,,,4.0,12.0,,,13.0,,,,,1.0,,,7.0,17.0,,,,1.0,,,2.0,5.0,13.0,,1.0,,16.0,,1.0,,,4.0,,,1.0,1.0,2.0,,1.0,10.0,,1.0,,4.0,,16.0,,7.0,7.0,,9.0,1.0,17.0,4.0,24.0,18.0,,1.0,3.0,4.0,,,,,4.0,1.0,2.0,6.0,25.0,2.0,14.0,2.0,14.0,,,,,20482
,,,1.0,,,,1.0,,,,,,,,8.0,9.0,,,,,,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,277937
,,,3.0,1.0,,,1.0,,,,,,,,2.0,15.0,,3.0,,,,,,1.0,8.0,,3.0,,,,,,,,,,,,,,,,,,,2.0,,6.0,,,1.0,1.0,1.0,1.0,5.0,,2.0,,,,1.0,2.0,,,,,2.0,,4.0,,,,3.0,,3.0,,,,,51482
,,,11.0,5.0,,,2.0,,,,,,,,7.0,26.0,,,,8.0,4.0,1.0,1.0,5.0,,,1.0,,3.0,,,,,,5.0,,,3.0,,,1.0,,,,,3.0,2.0,1.0,,3.0,6.0,,,1.0,,,11.0,,,,4.0,2.0,2.0,,,1.0,,,5.0,1.0,3.0,,3.0,,1.0,1.0,,1.0,,151484
,,,,2.0,,,,,,,,,,,,6.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,2.0,1.0,8.0,,,,,7.0,,,,1.0,,,,,,,,,,,,,1.0,270052
,,1.0,14.0,22.0,,,9.0,,,,2.0,,,,11.0,12.0,,9.0,,,,6.0,,1.0,12.0,1.0,2.0,,11.0,,,,,,,,,3.0,1.0,,1.0,,,,,2.0,,2.0,,,9.0,,2.0,2.0,,,13.0,5.0,1.0,6.0,1.0,,,,2.0,,,2.0,5.0,,,,3.0,1.0,12.0,,,,,26819
,1.0,,5.0,,,,1.0,4.0,,,,,2.0,,,2.0,,,2.0,,,2.0,,,11.0,,1.0,,11.0,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,630
,,,7.0,3.0,,6.0,1.0,5.0,,,,,,,3.0,1.0,,,,,,1.0,,,,3.0,4.0,,13.0,,,,,,,,,,3.0,,,,,,,,1.0,,65.0,1.0,,,,,,,3.0,,,,1.0,,,,,,,,1.0,,,,7.0,,2.0,,,,1.0,172546
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12036
,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,252165
,,,2.0,7.0,,,6.0,,,,,,,,7.0,41.0,,,,,,,,23.0,,,1.0,,9.0,,,,,1.0,,,,,1.0,2.0,1.0,,,,,4.0,,,,4.0,6.0,,,,5.0,1.0,7.0,,,,1.0,,,,,1.0,,,,,,1.0,13.0,,3.0,5.0,,,,165004
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190291
1.0,2.0,,3.0,18.0,,1.0,8.0,,,1.0,1.0,,,,5.0,14.0,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,3.0,,2.0,2.0,1.0,,5.0,,1.0,,,,1.0,,,1.0,3.0,,,,2.0,,,,,,,,12.0,,1.0,,,,,73379
,,,5.0,3.0,,,2.0,,,,,,,,1.0,5.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,1.0,,,,,,,4.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,206904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,307945
,,,1.0,,,,,,,,,,,,1.0,11.0,1.0,,,6.0,,,,1.0,1.0,,2.0,2.0,12.0,2.0,,,,,,,,,,1.0,,,,3.0,,4.0,1.0,,1.0,,7.0,4.0,,,,4.0,12.0,,,,2.0,,,,,,,,1.0,,,1.0,7.0,,,,,,,6745
,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,167580
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,220150
,,,1.0,,,,3.0,,,,,,,,,1.0,,,,,,7.0,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,100651
14.0,2.0,6.0,12.0,29.0,,17.0,37.0,,,1.0,,,,,8.0,41.0,,,,,,,,,,1.0,,1.0,9.0,,,,,,,,,3.0,,3.0,1.0,,2.0,1.0,,1.0,3.0,,3.0,1.0,8.0,,1.0,1.0,7.0,4.0,17.0,2.0,,4.0,8.0,1.0,,1.0,1.0,3.0,3.0,,4.0,,,,23.0,1.0,5.0,2.0,,,1.0,79858
,,,21.0,,,,1.0,,,,,,,,1.0,3.0,,18.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,2.0,37.0,25.0,,,,,,,,,,,,8.0,,,,1.0,,,,,,,227824
,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,6.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,120136
,,,7.0,8.0,,,6.0,,,1.0,,,,,8.0,27.0,,,,1.0,,,,20.0,,,4.0,,5.0,,,,1.0,1.0,8.0,,,1.0,,,,,1.0,,,5.0,,4.0,1.0,,9.0,,3.0,1.0,5.0,1.0,18.0,,,,8.0,6.0,,,,,,,,,,,14.0,,3.0,3.0,,,,37667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182679
,,,4.0,10.0,2.0,3.0,26.0,,,,,,11.0,,14.0,46.0,,26.0,,,,3.0,,,,,8.0,,14.0,,,,8.0,,1.0,,,,,,,,,1.0,,2.0,3.0,1.0,,2.0,18.0,,,,2.0,3.0,15.0,9.0,1.0,,1.0,1.0,,,2.0,3.0,2.0,1.0,,,,,6.0,10.0,43.0,1.0,,,,172657
,,7.0,8.0,1.0,,,3.0,,,,,2.0,,,6.0,15.0,,,,,,,,,1.0,,21.0,,30.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,19.0,7.0,,,,,3.0,6.0,,,3.0,,,,,,,,,,,,,9.0,,3.0,,,,2.0,259745
,,,,3.0,,,5.0,,,,,,4.0,,4.0,15.0,,,,,,,,,2.0,,8.0,,2.0,2.0,,,,5.0,,,,1.0,,,,5.0,2.0,3.0,2.0,1.0,3.0,,,2.0,6.0,,2.0,,,,7.0,,,3.0,1.0,,,,,,,,4.0,3.0,1.0,,5.0,10.0,4.0,,,,,80642
6.0,3.0,,6.0,11.0,,,6.0,5.0,1.0,,,6.0,,,7.0,35.0,,,,,,3.0,,,2.0,1.0,,,6.0,,,,,,,3.0,,,,1.0,,,,,,7.0,7.0,,2.0,3.0,14.0,,,2.0,,7.0,4.0,,,,4.0,1.0,,,,,,,4.0,,,,24.0,,1.0,3.0,,,1.0,316813
,,,2.0,,,,7.0,,,,,,,,,,,9.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,2.0,,,,2.0,1.0,,,1.0,,,,,2.0,,,2.0,,,,,,,197069
,2.0,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,1.0,196974
,,,,4.0,,,4.0,,,,,,,,4.0,6.0,,6.0,,3.0,,,,,,,,,1.0,1.0,,,,4.0,,,,,,,,,,3.0,,,,8.0,,1.0,3.0,,2.0,,,,3.0,,,7.0,,,,,,,,,,,,,10.0,1.0,,,1.0,,13.0,64665
,,,2.0,,,,2.0,,1.0,,,2.0,,,1.0,3.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,2.0,,,,,,,,3.0,,,,,,,182905
,,,7.0,2.0,,4.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,2.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,2.0,,,1.0,,,,333344
1.0,1.0,5.0,2.0,6.0,,1.0,3.0,,,,,,,,3.0,16.0,,,,2.0,1.0,,,,3.0,,,,3.0,,,,,,,,,,,2.0,3.0,,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,8.0,,,,1.0,1.0,5.0,,,,,,,,,,6.0,,1.0,3.0,,,,129516
,,,1.0,4.0,,,4.0,,,,1.0,,,,7.0,5.0,,,,,1.0,,,,,2.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,3.0,,,,10.0,,,6.0,4.0,1.0,6.0,,,,7.0,,,,,,,,,,,,4.0,,,3.0,,,,182426
,1.0,1.0,20.0,2.0,,1.0,4.0,,,,1.0,,,,16.0,29.0,,5.0,,,,,,,1.0,,,1.0,7.0,,,1.0,,,,,,,,,,,3.0,,,2.0,1.0,,3.0,1.0,10.0,,,3.0,,2.0,23.0,,,6.0,6.0,,,2.0,,,2.0,,,,,,6.0,,1.0,3.0,5.0,,,16242
,,,9.0,2.0,,,3.0,,,,,,,,6.0,24.0,,,,,,,2.0,,,,4.0,,7.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,12.0,,,,,1.0,13.0,,1.0,,2.0,,,1.0,,,,,,1.0,,,9.0,,2.0,1.0,,,,287785
,,,1.0,2.0,,,3.0,,,,,,,1.0,4.0,7.0,,,,,,,,,8.0,,1.0,,1.0,1.0,,,,5.0,3.0,,,,,,,,,,,,,3.0,,,1.0,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,5.0,2.0,3.0,2.0,,,,306547
,,,6.0,31.0,,,11.0,,,,,,,1.0,16.0,24.0,,,,,,,,,,,7.0,,6.0,,,1.0,,,6.0,,,2.0,2.0,,,,,,,1.0,,,,1.0,7.0,,,8.0,11.0,,20.0,,,6.0,6.0,,,2.0,,1.0,,,,,2.0,,13.0,,6.0,3.0,,,1.0,120275
