uid,age_bucket,unknown_label
81531,35-44,0
66093,25-34,1
112084,25-34,1
259561,25-34,1
262427,35-44,0
249200,55-64,0
330553,na,1
328521,25-34,1
57898,55-64,1
95647,45-54,0
61332,35-44,0
202148,na,0
273536,35-44,1
102306,25-34,1
253531,25-34,0
339052,65-74,0
21369,25-34,0
72227,25-34,1
129919,na,1
272186,na,0
161692,35-44,0
214759,na,1
60696,55-64,1
82638,45-54,0
332021,35-44,1
17233,65-74,0
200262,55-64,0
190394,55-64,0
229301,75-84,1
25053,na,0
324336,35-44,0
149886,na,1
29345,na,0
38090,45-54,0
1928,na,1
105495,55-64,0
78859,35-44,0
249141,25-34,0
327683,na,1
327526,55-64,0
273595,na,1
67382,25-34,0
14713,35-44,0
249515,na,0
211888,25-34,1
315249,45-54,1
68046,na,1
56002,45-54,0
76930,75-84,1
65719,25-34,0
156916,25-34,0
308830,55-64,0
1420,55-64,0
9663,25-34,1
43524,na,1
90147,35-44,0
203724,35-44,0
68749,18-24,1
300269,45-54,0
37905,35-44,0
130519,35-44,1
83474,55-64,1
111743,na,1
250978,na,1
319884,45-54,1
166638,35-44,1
70214,25-34,0
125275,na,1
242501,45-54,0
94330,25-34,1
310093,18-24,1
242606,55-64,0
272663,25-34,0
255894,18-24,0
232306,45-54,1
304481,na,0
187146,35-44,0
304970,55-64,0
33485,na,0
284942,na,0
179238,25-34,0
222667,25-34,0
132158,45-54,0
4167,35-44,0
4419,45-54,0
259699,25-34,0
164983,45-54,0
45694,18-24,1
221554,55-64,0
124365,na,1
299113,35-44,1
327968,na,0
120136,25-34,0
337573,na,1
198661,25-34,0
170476,25-34,0
137135,35-44,1
54560,35-44,0
193876,na,0
10710,35-44,1
133327,45-54,1
110114,55-64,1
59036,75-84,1
310592,55-64,1
313804,65-74,1
60086,na,1
133610,45-54,0
37412,55-64,1
80100,18-24,0
209117,55-64,1
24561,45-54,0
306485,35-44,0
306136,45-54,1
129730,25-34,1
257758,45-54,1
156529,25-34,1
329330,18-24,0
49714,na,1
219522,55-64,1
72589,35-44,0
234500,35-44,0
158923,18-24,0
38248,25-34,0
303689,35-44,0
160476,45-54,0
245480,35-44,0
340064,45-54,0
155522,18-24,0
288631,65-74,0
321794,25-34,1
164517,35-44,0
120275,55-64,0
68934,45-54,0
207618,na,1
16804,na,0
59112,55-64,0
168255,55-64,0
118716,75-84,1
185550,25-34,0
332670,35-44,0
63497,35-44,1
201463,55-64,1
131151,55-64,0
247306,45-54,0
267523,na,0
85715,45-54,0
50608,25-34,1
150477,35-44,0
116266,18-24,0
236958,35-44,0
201667,25-34,1
318846,55-64,0
187749,na,1
254402,na,0
210761,35-44,1
159916,55-64,0
175171,45-54,0
266594,45-54,1
17307,na,0
2601,25-34,1
4880,na,0
221992,35-44,0
232653,45-54,0
247951,35-44,1
24691,18-24,0
299848,25-34,0
300386,35-44,1
312022,na,0
217275,45-54,1
59779,55-64,0
325142,65-74,1
221410,na,0
336373,45-54,1
308946,25-34,0
40345,35-44,0
261688,na,1
220677,na,1
222646,na,1
18200,45-54,0
329950,na,0
61704,35-44,0
149926,na,1
193626,45-54,0
124184,25-34,1
253115,65-74,0
92032,na,1
2471,na,1
113106,25-34,1
7437,na,0
133672,25-34,1
32232,25-34,1
137426,na,1
203466,na,1
73948,25-34,0
211479,na,0
34926,na,0
322477,35-44,0
10131,18-24,0
103894,45-54,0
63765,na,0
309739,55-64,1
168101,35-44,0
236141,35-44,0
24269,25-34,1
328354,25-34,0
297737,45-54,0
129540,na,0
53970,25-34,1
91321,45-54,0
116026,na,1
221923,45-54,1
336756,na,1
317856,45-54,0
242022,25-34,1
313833,35-44,0
116001,45-54,1
22452,na,1
98300,na,1
75460,45-54,0
12034,na,1
40786,45-54,0
279306,25-34,0
164066,18-24,0
337802,55-64,0
197163,55-64,1
339069,18-24,1
1361,45-54,0
241993,18-24,0
21810,35-44,1
128544,na,0
30097,18-24,0
50706,25-34,0
77662,35-44,0
152902,25-34,0
167580,45-54,0
217903,45-54,0
267696,25-34,1
213561,65-74,1
302267,na,1
322089,35-44,0
152670,35-44,0
80742,25-34,0
91063,45-54,0
337972,25-34,1
23717,na,0
328059,45-54,1
