uid,movement_activity_0,movement_activity_1,movement_activity_2,movement_activity_3,movement_activity_4,movement_activity_5,movement_activity_6,movement_activity_7,movement_activity_8,stationarity_0,stationarity_1,stationarity_2,movement_activity_9,movement_activity_10,movement_activity_11,movement_activity_12,movement_activity_13,movement_activity_14,movement_activity_15,movement_activity_16,movement_activity_17,movement_activity_18,movement_activity_19,movement_activity_20,movement_activity_21,movement_activity_22
278464,6.0,4.0,79.0,326690.079574,348252.0,2497.0,71.0,2974.55435563,1872.0,29088.0,5523.4,54701.3,21.0,15.0,50.0,21.0,1823.5,12.0,10.0,3.0,18.0,10.0,13.0,31.0,219.0,80.0
307218,0.0,3.0,59.0,2142020.84474,386329.0,3072.0,55.0,45608.8230618,2941.0,36983.0,8655.8,68920.3,24.0,1.0,41.0,21.0,3139.0,1.0,0.0,21.0,5.0,9.0,17.0,31.0,701.0,60.0
169104,0.0,5.0,48.0,481645.973086,380777.0,4364.0,41.0,2910.30370312,3728.0,30911.0,4260.0,96404.0,19.0,5.0,36.0,21.0,4725.0,3.0,1.0,11.0,7.0,9.0,8.0,31.0,565.0,49.0
198970,0.0,10.0,65.0,331764.776957,220592.0,1483.0,62.0,5271.75925586,1504.5,28788.0,5760.5,80142.4,11.0,10.0,44.0,20.0,1790.0,15.0,0.0,8.0,2.0,21.0,9.0,31.0,289.0,66.0
329417,1.0,5.0,66.0,1353206.98623,245479.0,2274.0,61.0,30765.8126058,2276.0,26258.0,5947.8,73067.2,21.0,16.0,44.0,19.0,2280.0,10.0,4.0,1.0,19.0,9.0,15.0,31.0,427.0,67.0
185183,0.0,8.0,85.0,345784.646953,381584.0,2203.0,82.0,3844.04530843,2208.0,21610.5,4493.4,56266.6,17.0,6.0,63.0,21.0,2213.0,2.0,0.0,26.0,15.0,29.0,9.0,31.0,391.0,86.0
18092,4.0,1.0,93.0,845951.536128,407891.0,2700.0,84.0,11903.3407288,2700.0,19172.5,3991.5,50148.0,32.0,21.0,59.0,22.0,2752.0,23.0,6.0,13.0,9.0,6.0,23.0,31.0,495.0,94.0
53565,1.0,0.0,40.0,324243.405341,248952.0,2621.5,30.0,3195.59763836,1800.0,28132.0,4292.2,156242.2,19.0,11.0,30.0,19.0,2399.0,9.0,3.0,1.0,0.0,9.0,6.0,31.0,305.0,41.0
266496,4.0,5.0,105.0,290086.251996,662110.0,3094.0,99.0,1322.25111926,3066.0,14750.0,4535.7,37738.8,22.0,9.0,73.0,22.0,2490.0,25.0,11.0,21.0,13.0,11.0,12.0,31.0,848.0,106.0
186989,0.0,3.0,16.0,97926.8466591,138252.0,1774.5,15.0,2482.54682786,1800.0,14141.0,4630.4,314833.4,4.0,2.0,8.0,5.0,2668.0,1.0,0.0,0.0,5.0,6.0,2.0,15.0,71.0,17.0
170707,1.0,1.0,17.0,132124.035738,1927493.0,542.0,17.0,10989.3946003,542.0,36723.5,5825.6,98182.3,6.0,4.0,11.0,27.0,682.0,1.0,1.0,5.0,2.0,2.0,6.0,9.0,101.0,18.0
338460,0.0,2.0,12.0,47973.8279566,272878.0,7520.5,10.0,2944.27486516,5454.0,30570.0,3835.4,115036.2,3.0,3.0,8.0,7.0,5454.0,1.0,0.0,2.0,3.0,1.0,2.0,9.0,177.0,13.0
189889,4.0,1.0,26.0,73865.3019819,219846.0,2122.0,21.0,3082.58578661,1800.0,44272.0,4002.4,281898.0,6.0,4.0,22.0,15.0,1847.0,3.0,6.0,4.0,3.0,1.0,2.0,31.0,109.0,27.0
290766,6.0,16.0,110.0,948810.236943,602787.0,2396.5,97.0,3326.95220521,2003.0,9820.0,4577.0,49752.2,30.0,17.0,74.0,22.0,2055.0,17.0,11.0,0.0,22.0,29.0,13.0,31.0,933.0,111.0
205388,2.0,3.0,61.0,1115223.49891,277995.0,1929.0,52.0,4061.72828047,1800.0,32435.5,6029.0,60786.1,19.0,14.0,43.0,21.0,1800.0,4.0,3.0,1.0,20.0,8.0,10.0,31.0,309.0,62.0
116381,1.0,2.0,54.0,377890.587487,313610.0,2393.0,49.0,7634.98836769,1931.0,20290.0,4291.2,117503.6,16.0,9.0,31.0,17.0,1800.0,13.0,7.0,5.0,6.0,10.0,8.0,31.0,320.0,55.0
274408,0.0,3.0,50.0,415603.258656,254852.0,1764.5,44.0,2357.2768474,1522.5,36313.0,6732.8,78177.6,23.0,9.0,32.0,18.0,1137.0,2.0,2.0,6.0,10.0,12.0,10.0,31.0,320.0,51.0
143650,1.0,0.0,32.0,237020.910648,281509.0,3565.5,29.0,4902.64436102,3214.0,13203.0,4540.8,48875.8,7.0,5.0,18.0,7.0,5517.0,6.0,3.0,7.0,4.0,5.0,4.0,11.0,302.0,33.0
94769,0.0,0.0,10.0,59028.8297875,198884.0,12614.5,7.0,3916.71786469,14400.0,225694.0,8656.8,600434.6,3.0,2.0,6.0,11.0,12614.5,2.0,2.0,0.0,0.0,2.0,1.0,31.0,28.0,11.0
307121,1.0,10.0,100.0,805673.99163,817590.0,5830.0,88.0,0.0,4627.0,9715.0,4253.4,44000.4,21.0,11.0,73.0,22.0,5304.0,17.0,12.0,12.0,19.0,20.0,6.0,31.0,1468.0,101.0
243937,3.0,1.0,63.0,1846476.65982,1044469.0,14400.0,47.0,30258.5324548,13271.0,21081.5,6784.0,43200.0,11.0,7.0,40.0,21.0,14400.0,6.0,8.0,9.0,15.0,6.0,2.0,31.0,207.0,64.0
199411,3.0,2.0,81.0,970903.032078,312758.0,1800.0,71.0,11875.8405555,1800.0,30747.0,4867.3,62100.4,24.0,20.0,60.0,21.0,2178.5,20.0,5.0,7.0,16.0,5.0,13.0,31.0,425.0,82.0
309853,0.0,2.0,44.0,372902.960179,604218.0,8925.0,32.0,8400.49093704,7869.5,21600.0,4267.4,66646.0,6.0,5.0,24.0,17.0,6727.0,9.0,2.0,3.0,6.0,8.0,2.0,31.0,469.0,45.0
235235,9.0,7.0,88.0,1340248.8054,521566.0,2747.5,84.0,5711.26999084,2675.5,12895.0,4217.0,60264.0,13.0,6.0,62.0,22.0,2668.5,16.0,20.0,20.0,6.0,10.0,8.0,30.0,1333.0,89.0
155996,0.0,7.0,30.0,97690.9699731,187894.0,2570.5,27.0,0.0,2709.0,42304.0,5050.4,232161.8,6.0,4.0,28.0,18.0,2315.5,1.0,1.0,3.0,10.0,6.0,3.0,31.0,141.0,31.0
122080,0.0,22.0,71.0,329773.353657,332292.0,1800.0,62.0,2980.93138468,1800.0,19942.0,4500.0,71233.5,22.0,15.0,51.0,22.0,1800.0,8.0,1.0,0.0,21.0,17.0,13.0,31.0,339.0,72.0
322762,4.0,7.0,63.0,432142.538823,228785.0,1744.0,56.0,2597.67416309,1483.0,21488.5,5753.5,88434.5,19.0,13.0,40.0,17.0,1624.0,8.0,9.0,3.0,4.0,16.0,13.0,31.0,230.0,64.0
321483,2.0,6.0,65.0,582476.453977,454271.0,2332.0,58.0,2047.95368851,1781.0,23495.0,7376.5,60081.5,10.0,7.0,43.0,21.0,2332.0,15.0,7.0,2.0,16.0,4.0,6.0,31.0,418.0,66.0
338979,0.0,6.0,61.0,267423.253725,291245.0,2195.0,51.0,1633.41455418,1872.0,16574.0,5400.0,88714.5,28.0,15.0,35.0,22.0,2129.0,7.0,0.0,4.0,3.0,22.0,11.0,31.0,271.0,62.0
270305,0.0,0.0,52.0,636336.606653,190325.0,1800.0,47.0,16048.1533025,1800.0,30962.0,11931.6,126931.8,12.0,10.0,43.0,19.0,1800.0,16.0,1.0,2.0,14.0,7.0,7.0,31.0,418.0,53.0
120887,3.0,7.0,90.0,532828.590847,807712.0,6349.5,78.0,4579.89663864,5872.5,17591.0,5918.2,39650.8,24.0,10.0,64.0,23.0,7164.0,15.0,10.0,0.0,24.0,14.0,11.0,31.0,544.0,91.0
251060,1.0,1.0,60.0,532052.961756,575045.0,6046.5,52.0,11395.4995994,5813.0,28294.0,6319.2,63407.8,9.0,7.0,42.0,22.0,7138.0,15.0,3.0,3.0,19.0,4.0,3.0,30.0,187.0,61.0
188085,1.0,7.0,56.0,96122.7212057,859723.0,2307.0,51.0,923.659561311,2367.0,18460.0,4470.8,75253.2,16.0,11.0,36.0,24.0,1991.0,17.0,2.0,0.0,8.0,12.0,9.0,24.0,369.0,57.0
130945,0.0,8.0,61.0,261571.134789,293799.0,2055.0,48.0,4213.20801709,1832.0,36340.5,4549.6,71555.8,25.0,21.0,43.0,22.0,1800.0,1.0,0.0,11.0,11.0,14.0,11.0,31.0,554.0,62.0
247406,1.0,8.0,77.0,65039.9141031,704093.0,5071.0,68.0,0.0,4839.0,15498.5,4782.8,53968.7,15.0,6.0,50.0,20.0,3980.5,11.0,9.0,2.0,9.0,20.0,3.0,31.0,641.0,78.0
302056,3.0,5.0,25.0,170275.415371,2024007.0,1461.0,24.0,9125.69535302,1181.5,16143.5,5108.7,68070.9,2.0,1.0,15.0,28.0,4491.0,6.0,5.0,1.0,5.0,4.0,3.0,10.0,196.0,26.0
183739,5.0,7.0,81.0,513753.519274,606829.0,3485.0,74.0,9037.82578613,2840.0,25249.0,5470.9,47075.2,14.0,7.0,51.0,23.0,4643.0,13.0,12.0,0.0,15.0,21.0,5.0,31.0,317.0,82.0
279590,0.0,10.0,61.0,3655777.4998,272636.0,1800.0,55.0,470.211098252,1800.0,39825.0,6489.1,71643.2,8.0,7.0,41.0,21.0,1309.0,0.0,0.0,19.0,15.0,16.0,3.0,30.0,221.0,62.0
51933,8.0,2.0,82.0,256127.880709,399323.0,2403.0,75.0,2069.12297865,2338.0,18000.0,5424.8,49216.4,29.0,22.0,53.0,22.0,1369.0,12.0,20.0,9.0,1.0,10.0,21.0,31.0,260.0,83.0
183352,0.0,2.0,32.0,77928.2689738,256727.0,3786.0,26.0,574.77435947,2358.0,43852.0,4947.2,260060.2,14.0,6.0,29.0,17.0,3070.0,6.0,0.0,0.0,6.0,4.0,8.0,31.0,237.0,33.0
56719,7.0,8.0,78.0,309986.769099,622912.0,4429.0,61.0,1785.29570449,2771.0,11302.0,4000.0,64488.0,15.0,11.0,54.0,23.0,4468.0,9.0,10.0,0.0,13.0,22.0,3.0,31.0,1373.0,79.0
319386,0.0,9.0,92.0,710296.456569,1050649.0,7091.0,77.0,0.0,6570.0,10219.0,4172.6,44256.2,16.0,8.0,61.0,24.0,7522.0,20.0,7.0,5.0,23.0,11.0,7.0,31.0,2361.0,93.0
254631,1.0,3.0,18.0,60698.6629041,130569.0,1800.0,15.0,1529.10815324,1800.0,57041.0,6390.0,334173.0,4.0,3.0,14.0,12.0,1884.0,3.0,1.0,0.0,3.0,6.0,1.0,31.0,64.0,19.0
104857,1.0,7.0,51.0,1539966.1577,479109.0,3600.0,42.0,8846.8446078,3463.5,25405.5,4644.3,91323.3,9.0,6.0,27.0,19.0,4500.0,10.0,11.0,1.0,7.0,6.0,3.0,30.0,342.0,52.0
209263,0.0,1.0,54.0,548736.15818,550707.0,2505.0,40.0,2604.38032911,2305.0,36056.0,5479.2,63937.6,20.0,15.0,34.0,20.0,2505.0,7.0,1.0,4.0,15.0,6.0,6.0,29.0,833.0,55.0
192488,7.0,11.0,97.0,402200.79849,1036355.0,2752.0,92.0,3343.26005315,2745.0,13113.0,4232.9,33631.8,19.0,12.0,66.0,24.0,2996.0,19.0,10.0,7.0,16.0,22.0,15.0,24.0,954.0,98.0
109220,2.0,0.0,18.0,15211.1301563,238842.0,6536.0,13.0,550.841875409,6608.0,133468.0,4306.0,267223.0,5.0,4.0,7.0,12.0,5516.0,5.0,3.0,0.0,1.0,1.0,2.0,31.0,66.0,19.0
242459,13.0,4.0,116.0,1960465.97835,530420.0,1800.0,109.0,12884.2862484,1800.0,13355.0,4803.4,40260.6,27.0,14.0,75.0,23.0,1652.0,25.0,22.0,12.0,13.0,17.0,15.0,31.0,1080.0,117.0
5154,1.0,6.0,58.0,144657.053877,694985.0,8960.5,44.0,1685.88188032,7200.0,18242.0,5814.0,99524.0,13.0,9.0,32.0,23.0,9893.5,12.0,6.0,6.0,5.0,11.0,3.0,31.0,326.0,59.0
235207,10.0,4.0,102.0,1402292.69229,1174394.0,6435.0,94.0,6941.32439265,5835.5,9000.0,3600.0,35045.6,11.0,5.0,68.0,23.0,7507.5,4.0,29.0,15.0,17.0,22.0,4.0,31.0,1670.0,103.0
95042,0.0,3.0,34.0,51739.8789196,530835.0,5648.0,27.0,1080.08969606,1477.0,29720.0,5258.6,177077.0,9.0,3.0,26.0,19.0,9189.5,5.0,1.0,1.0,7.0,8.0,5.0,30.0,98.0,35.0
286391,0.0,2.0,17.0,147209.375521,1931211.0,1893.0,17.0,9495.03708551,1893.0,32524.0,6112.1,99914.1,7.0,0.0,12.0,27.0,1916.0,0.0,0.0,4.0,3.0,4.0,5.0,10.0,92.0,18.0
97220,1.0,5.0,96.0,2379192.2655,1337455.0,7200.0,83.0,7230.05536307,7200.0,7602.0,4347.0,28407.8,18.0,10.0,63.0,22.0,7204.0,20.0,5.0,21.0,11.0,15.0,9.0,31.0,1501.0,97.0
332880,0.0,4.0,53.0,564151.312123,521360.0,3420.0,35.0,11268.2714763,743.0,31095.5,6540.5,91394.0,16.0,6.0,35.0,21.0,1730.0,0.0,0.0,6.0,14.0,8.0,5.0,31.0,182.0,54.0
249599,5.0,6.0,66.0,3791415.15289,464937.0,1775.5,62.0,1746.20512803,1744.0,22542.0,6481.0,74581.0,20.0,7.0,43.0,21.0,1419.0,16.0,5.0,2.0,13.0,13.0,11.0,30.0,372.0,67.0
100362,1.0,5.0,75.0,303365.175711,262466.0,1264.0,71.0,3522.5718799,1243.0,16413.0,4855.8,69026.0,23.0,13.0,49.0,19.0,1800.0,15.0,6.0,0.0,12.0,19.0,15.0,32.0,237.0,76.0
306206,2.0,6.0,72.0,573020.61755,372389.0,2068.0,66.0,8608.40543477,1770.0,24663.0,5258.0,55337.2,19.0,7.0,43.0,19.0,1404.0,19.0,4.0,1.0,19.0,12.0,8.0,26.0,641.0,73.0
285856,2.0,24.0,78.0,1220287.61766,295612.0,2665.0,74.0,16046.8289709,2700.0,30600.0,5543.0,52329.0,12.0,8.0,51.0,21.0,2700.0,30.0,6.0,3.0,4.0,23.0,8.0,31.0,337.0,79.0
80518,0.0,5.0,56.0,84523.7871522,449564.0,5968.0,45.0,577.286252864,3680.0,27638.0,6837.6,86386.8,22.0,14.0,47.0,22.0,6637.0,1.0,0.0,2.0,23.0,11.0,7.0,31.0,249.0,57.0
26067,7.0,5.0,84.0,525989.773721,687989.0,4321.5,65.0,4431.78499635,2700.0,12600.0,4261.8,53044.2,20.0,12.0,61.0,22.0,7113.0,15.0,11.0,0.0,17.0,17.0,5.0,31.0,708.0,85.0
20115,0.0,0.0,12.0,7768.52457899,313270.0,12331.5,8.0,305.639270969,3837.0,150649.0,36803.4,336086.0,2.0,0.0,7.0,11.0,39772.0,0.0,0.0,0.0,0.0,5.0,2.0,30.0,116.0,13.0
253479,2.0,2.0,53.0,585295.388808,1500942.0,2252.0,52.0,13096.2171069,2011.0,12067.5,5318.0,37409.5,4.0,3.0,27.0,24.0,2481.0,23.0,9.0,2.0,13.0,0.0,5.0,17.0,168.0,54.0
328626,0.0,6.0,95.0,1024445.75326,404249.0,2089.0,87.0,3823.72777143,1919.0,13065.0,4553.3,59362.3,19.0,10.0,68.0,20.0,1861.5,15.0,3.0,11.0,18.0,25.0,6.0,31.0,975.0,96.0
94747,0.0,0.0,42.0,303296.122549,329144.0,3508.0,35.0,9636.25909015,2807.0,33572.0,9881.0,153248.4,12.0,4.0,22.0,19.0,5753.0,13.0,1.0,0.0,4.0,10.0,3.0,31.0,197.0,43.0
10418,0.0,2.0,18.0,300878.460185,90203.0,3626.0,17.0,27548.592002,3089.0,15035.0,4086.0,51934.0,6.0,3.0,10.0,4.0,4804.0,1.0,0.0,3.0,3.0,5.0,4.0,7.0,207.0,19.0
168973,0.0,1.0,31.0,264704.783509,572686.0,12998.0,24.0,8227.32874569,12804.5,30340.0,4494.6,201117.5,8.0,4.0,16.0,14.0,13089.0,9.0,3.0,1.0,3.0,4.0,3.0,31.0,116.0,32.0
37572,1.0,8.0,93.0,647620.727854,834328.0,4187.0,84.0,3488.67911029,3800.5,9688.5,4479.5,47878.5,19.0,8.0,71.0,24.0,4187.0,2.0,4.0,23.0,23.0,19.0,10.0,31.0,1711.0,94.0
204928,0.0,2.0,41.0,320862.919451,254710.0,2989.0,34.0,2703.25986166,2090.5,43430.5,18132.3,140809.0,13.0,10.0,34.0,21.0,2932.5,3.0,0.0,0.0,17.0,5.0,5.0,31.0,127.0,42.0
300254,0.0,0.0,2.0,1250.94070085,1903175.0,951587.5,2.0,625.470350427,951587.5,241528.0,16731.0,517554.0,0.0,0.0,1.0,24.0,1901742.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,3.0
63932,3.0,3.0,72.0,420810.326928,338455.0,2138.5,66.0,3799.56400192,1907.0,29700.0,5044.6,59252.2,13.0,8.0,49.0,22.0,1800.0,14.0,5.0,1.0,22.0,9.0,5.0,30.0,330.0,73.0
80938,2.0,6.0,81.0,2480612.56542,339931.0,1800.0,75.0,5452.77681279,1800.0,29875.0,5255.8,51012.8,12.0,7.0,55.0,22.0,1645.0,30.0,5.0,1.0,22.0,8.0,5.0,30.0,525.0,82.0
296297,3.0,8.0,53.0,448758.95491,292618.0,2380.0,46.0,3916.50770628,1732.0,16552.0,5940.0,148684.5,15.0,9.0,29.0,17.0,2505.0,11.0,7.0,4.0,5.0,11.0,7.0,31.0,287.0,54.0
220799,0.0,3.0,29.0,273463.475559,249581.0,4212.0,21.0,9621.29336497,3600.0,35596.0,3926.9,259933.9,13.0,7.0,20.0,17.0,2462.0,4.0,0.0,1.0,6.0,4.0,6.0,31.0,218.0,30.0
247401,0.0,6.0,50.0,230109.790133,246340.0,1061.5,45.0,1621.63011586,903.0,34549.0,7342.8,87837.0,16.0,13.0,39.0,20.0,741.0,5.0,0.0,0.0,20.0,6.0,11.0,31.0,185.0,51.0
125618,0.0,5.0,23.0,123938.047598,884178.0,16966.0,15.0,2496.4372981,16966.0,39975.5,7635.5,221298.5,6.0,1.0,14.0,18.0,19181.5,7.0,0.0,0.0,4.0,2.0,1.0,30.0,50.0,24.0
262638,0.0,5.0,54.0,893912.489936,422955.0,2700.0,46.0,24208.4976684,2681.0,24300.0,4986.6,112201.6,18.0,12.0,38.0,20.0,2700.0,5.0,0.0,3.0,15.0,6.0,13.0,31.0,222.0,55.0
218781,1.0,1.0,25.0,217391.56906,679396.0,2091.0,24.0,6098.94887869,1945.5,22864.5,3678.4,48101.2,7.0,3.0,8.0,10.0,2628.0,4.0,2.0,4.0,5.0,4.0,3.0,11.0,211.0,26.0
318204,5.0,4.0,89.0,119436.403277,951054.0,3833.0,84.0,326.801889408,3589.0,12398.0,4427.0,43569.6,17.0,10.0,55.0,21.0,4699.0,21.0,23.0,9.0,4.0,9.0,11.0,31.0,536.0,90.0
302873,2.0,1.0,21.0,72941.6479803,168672.0,2700.0,17.0,3538.44495568,2700.0,65502.0,3707.7,405525.3,5.0,4.0,10.0,12.0,3620.5,7.0,4.0,1.0,1.0,1.0,2.0,31.0,85.0,22.0
15455,0.0,3.0,67.0,1166555.94739,927501.0,7141.0,63.0,10301.4705074,7141.0,15422.0,4112.9,53503.0,6.0,4.0,44.0,20.0,4499.0,10.0,1.0,23.0,13.0,10.0,5.0,31.0,2271.0,68.0
252738,1.0,1.0,15.0,80350.6037489,167433.0,3935.0,9.0,6759.29496188,3935.0,73828.5,4853.5,442021.7,8.0,6.0,12.0,14.0,3948.0,2.0,1.0,1.0,0.0,3.0,2.0,31.0,141.0,16.0
218506,0.0,4.0,53.0,608097.295118,873519.0,3074.0,44.0,11976.6254131,2448.5,30833.5,5529.0,67024.0,19.0,13.0,32.0,22.0,3038.5,5.0,0.0,0.0,15.0,10.0,9.0,24.0,523.0,54.0
48735,2.0,0.0,32.0,148833.388544,700918.0,9150.0,24.0,3511.6286312,9266.5,44132.0,5593.8,143778.2,6.0,6.0,22.0,18.0,11844.0,13.0,5.0,1.0,0.0,1.0,2.0,29.0,115.0,33.0
332587,0.0,2.0,52.0,849296.223924,317511.0,2709.0,47.0,17484.9574351,2939.0,26726.0,6985.4,81476.0,22.0,9.0,48.0,20.0,2700.0,5.0,0.0,14.0,8.0,6.0,14.0,31.0,463.0,53.0
87434,1.0,4.0,31.0,206672.272496,153463.0,1405.0,28.0,4430.07148253,1369.5,44178.0,20156.1,230127.9,6.0,4.0,24.0,18.0,1338.0,10.0,1.0,1.0,8.0,5.0,2.0,31.0,54.0,32.0
133941,1.0,8.0,61.0,522344.719518,199693.0,902.0,54.0,1663.33933284,902.0,32325.0,4440.7,75277.7,21.0,15.0,40.0,22.0,902.0,10.0,1.0,0.0,20.0,8.0,12.0,31.0,435.0,62.0
237588,0.0,0.0,9.0,2520.17296714,354937.0,29625.0,4.0,0.0,28492.5,168251.0,16372.6,586478.5,2.0,2.0,5.0,10.0,60996.0,0.0,1.0,0.0,0.0,3.0,0.0,30.0,13.0,10.0
275704,6.0,1.0,41.0,165678.372475,205298.0,1036.0,37.0,3386.72948582,1036.0,22953.5,5211.6,191133.7,10.0,6.0,30.0,14.0,1053.5,4.0,9.0,1.0,9.0,6.0,6.0,31.0,183.0,42.0
31793,4.0,8.0,84.0,1868450.79551,909783.0,7175.0,71.0,1769.22247784,6312.0,14384.0,4568.8,37284.8,19.0,9.0,57.0,21.0,6433.0,12.0,10.0,3.0,18.0,13.0,7.0,31.0,798.0,85.0
250747,2.0,9.0,84.0,941849.719194,439150.0,2700.0,78.0,14455.3160009,2700.0,26100.0,4353.6,48356.4,7.0,6.0,55.0,21.0,2700.0,19.0,3.0,1.0,32.0,8.0,2.0,31.0,495.0,85.0
67747,5.0,5.0,101.0,1386866.21982,1070365.0,5400.0,86.0,4723.00450923,4050.0,8729.0,4249.8,42463.5,20.0,9.0,68.0,21.0,5825.5,19.0,10.0,20.0,13.0,15.0,7.0,31.0,2463.0,102.0
47247,1.0,0.0,20.0,1981.27120295,393112.0,13898.5,10.0,0.0,12884.0,77456.0,4607.0,243199.0,5.0,5.0,15.0,20.0,12387.0,1.0,1.0,1.0,2.0,3.0,1.0,31.0,98.0,21.0
163473,2.0,5.0,66.0,241330.78375,385836.0,2928.0,58.0,1733.57783216,2605.0,13664.0,5678.8,70586.4,26.0,16.0,48.0,21.0,2605.0,13.0,6.0,2.0,4.0,15.0,13.0,31.0,482.0,67.0
176706,1.0,21.0,110.0,694153.862079,426942.0,1800.0,103.0,7611.56404444,1800.0,10800.0,4522.0,50278.4,33.0,20.0,80.0,22.0,1847.0,8.0,1.0,1.0,42.0,24.0,23.0,31.0,680.0,111.0
277511,0.0,2.0,21.0,42738.2148355,170637.0,6896.0,18.0,2982.69271231,7323.5,9140.0,4488.2,26904.4,4.0,2.0,14.0,4.0,4972.0,5.0,2.0,0.0,6.0,5.0,0.0,6.0,373.0,22.0
18873,6.0,1.0,100.0,327782.756536,1106000.0,6556.0,91.0,1741.6928379,6812.0,9000.0,3600.0,35914.4,14.0,11.0,63.0,24.0,7038.0,24.0,13.0,21.0,12.0,4.0,7.0,31.0,1140.0,101.0
133028,0.0,0.0,9.0,123944.314544,30483.0,1837.0,8.0,8690.79086787,1667.0,14018.0,4479.0,59772.1,4.0,1.0,2.0,1.0,3923.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,138.0,10.0
207701,0.0,1.0,48.0,240459.893965,325203.0,3413.5,43.0,6753.33046602,3173.0,31592.0,6300.0,114260.0,17.0,9.0,40.0,20.0,3569.0,11.0,0.0,15.0,1.0,0.0,14.0,31.0,239.0,49.0
276001,7.0,4.0,106.0,598460.701331,722429.0,3820.0,94.0,1239.68332648,3194.0,13529.0,3804.4,40877.8,16.0,7.0,69.0,23.0,3156.0,15.0,14.0,7.0,21.0,19.0,4.0,31.0,1657.0,107.0
42480,2.0,5.0,93.0,846976.587671,654797.0,4500.0,86.0,9168.37974951,4500.0,8161.0,3964.0,54695.5,23.0,5.0,68.0,21.0,6039.5,27.0,7.0,0.0,20.0,17.0,10.0,31.0,1597.0,94.0
57350,0.0,10.0,95.0,1670932.13497,302781.0,1489.0,90.0,13749.0364055,1309.0,25047.0,7007.6,45719.6,11.0,5.0,65.0,22.0,1271.0,25.0,1.0,10.0,17.0,30.0,3.0,31.0,558.0,96.0
314719,1.0,10.0,82.0,289410.626062,481011.0,2787.5,70.0,2254.16912777,2686.5,10685.0,4523.6,67395.6,27.0,15.0,47.0,20.0,2700.0,17.0,4.0,0.0,12.0,23.0,12.0,31.0,739.0,83.0
71420,0.0,1.0,14.0,37619.6677333,2254488.0,10710.0,14.0,1261.43305413,10710.0,12663.0,4959.4,101518.6,1.0,0.0,7.0,27.0,8819.0,3.0,2.0,2.0,3.0,3.0,1.0,9.0,167.0,15.0
16166,0.0,4.0,23.0,172386.980341,157516.0,2330.0,18.0,2680.31200867,2088.5,68548.0,4744.0,282982.5,9.0,6.0,10.0,13.0,3527.0,2.0,0.0,1.0,6.0,4.0,5.0,31.0,106.0,24.0
329867,1.0,4.0,41.0,1408494.5493,303552.0,1800.0,34.0,3099.62640912,1800.0,36011.5,5477.3,124433.3,9.0,6.0,18.0,15.0,1800.0,8.0,7.0,0.0,4.0,10.0,3.0,31.0,222.0,42.0
173092,0.0,8.0,58.0,637004.843684,253540.0,919.0,55.0,6024.43104263,641.0,31101.0,8441.0,76817.0,14.0,10.0,42.0,20.0,543.5,3.0,0.0,6.0,22.0,14.0,10.0,31.0,527.0,59.0
94826,1.0,5.0,69.0,698981.939123,333221.0,2700.0,57.0,7401.539067,2202.0,28350.0,3657.0,67237.2,28.0,23.0,51.0,21.0,2658.0,2.0,1.0,0.0,28.0,9.0,16.0,31.0,417.0,70.0
64177,1.0,15.0,66.0,635167.568799,355007.0,2778.5,62.0,7635.86680761,2700.0,30965.0,4795.0,61740.0,8.0,3.0,45.0,21.0,3445.0,23.0,2.0,0.0,1.0,30.0,4.0,31.0,296.0,67.0
254476,10.0,5.0,84.0,1175709.64496,377713.0,3072.0,78.0,4165.53875204,2746.0,22937.0,4691.4,59670.6,17.0,9.0,52.0,21.0,3411.5,18.0,17.0,2.0,17.0,9.0,7.0,31.0,762.0,85.0
284568,5.0,7.0,66.0,292699.12039,398400.0,3011.5,58.0,2535.3911048,2697.5,13554.0,5302.8,92082.8,14.0,7.0,40.0,21.0,3288.0,15.0,10.0,3.0,6.0,16.0,5.0,31.0,482.0,67.0
107784,4.0,2.0,110.0,2292962.63698,1121937.0,5961.0,102.0,13378.1974333,5470.0,9766.0,4288.6,25912.2,23.0,9.0,71.0,21.0,5467.0,24.0,18.0,17.0,6.0,15.0,15.0,31.0,1403.0,111.0
147811,11.0,2.0,60.0,158964.502864,250836.0,1800.0,54.0,2739.06240414,1800.0,18099.0,5447.4,86618.6,13.0,11.0,37.0,18.0,1800.0,8.0,14.0,8.0,2.0,9.0,7.0,31.0,326.0,61.0
29353,0.0,2.0,97.0,347954.611499,639076.0,5080.0,85.0,0.0,3661.0,18196.5,4755.6,39258.6,24.0,20.0,67.0,22.0,4861.0,16.0,4.0,23.0,15.0,9.0,10.0,31.0,1154.0,98.0
130876,1.0,5.0,81.0,772118.228262,258408.0,1536.0,76.0,13071.5073703,1550.5,32947.5,5416.8,53220.0,11.0,10.0,48.0,20.0,1074.0,24.0,6.0,1.0,25.0,9.0,7.0,31.0,545.0,82.0
110937,2.0,6.0,85.0,1128365.73515,639377.0,4458.0,73.0,2035.46427435,3933.0,12131.5,4449.6,48415.0,22.0,13.0,57.0,19.0,4400.0,15.0,6.0,5.0,21.0,15.0,9.0,31.0,1050.0,86.0
